competition,result,wind,round,group,rane,finish,athlete_id,tournament_id,grade,established_date,information,condition,official
man_100m,12780,0.1,,14,5,"",81,231,,2010-09-24,,,true
man_100m,12190,-0.7,,8,4,"",52,232,,2010-10-11,,,true
man_400m,55320,"",,1,6,"",80,232,,2010-10-11,,,true
man_400m,57450,"",,1,3,"",81,232,,2010-10-11,,,true
man_100m,11020,2.2,,1,6,"",60,233,,2010-10-17,,,false
man_100m,11790,"",,7,2,"",116,233,,2010-10-17,,,true
man_100m,11070,1,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,3,8,"",60,236,,2010-10-24,,,true
man_200m,22590,0.9,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,5,6,"",60,236,,2010-10-24,PB,",5傑記録更新",true
man_200m,22600,1.4,ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,2,5,"",78,236,,2010-10-24,PB,5傑記録更新,true
man_200m,22680,1.4,ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,2,7,"",69,236,,2010-10-24,PB,5傑記録更新,true
man_400m,50130,"",ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,1,1,"",78,236,,2010-10-24,,,true
man_400m,50240,"",ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,2,2,"",69,236,,2010-10-24,PB,5傑記録更新,true
man_200m,22870,1.2,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,4,5,"",59,236,,2010-10-24,,,true
man_100m,11140,1.4,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,2,2,"",59,236,,2010-10-24,,,true
man_400m,51510,"",ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,2,1,"",116,236,,2010-10-24,,,true
man_200m,23390,1.4,ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,2,2,"",116,236,,2010-10-24,,,true
man_400m,52980,"",ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,4,7,"",80,236,,2010-10-24,PB,,true
man_400m,53040,"",ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,4,3,"",58,236,,2010-10-24,PB,,true
man_200m,23570,1.8,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,10,7,"",52,236,,2010-10-24,,,true
man_100m,11650,0.9,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,10,3,"",52,236,,2010-10-24,,,true
man_200m,23740,1.4,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,9,4,"",61,236,,2010-10-24,,,true
man_100m,11950,0.9,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,10,7,"",61,236,,2010-10-24,,,true
man_200m,24020,2.3,ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,4,2,"",80,236,,2010-10-24,PB,,false
man_100m,12050,1.4,ﾍﾞｰｼｯｸ三種競技,9,5,"",79,236,,2010-10-24,,,true
man_200m,24410,0.8,ﾛﾝｸﾞｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,3,6,"",58,236,,2010-10-24,,,true
man_100m,12460,1.4,ﾍﾞｰｼｯｸ三種競技,9,4,"",118,236,,2010-10-24,,,true
man_100m,12550,1.5,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,16,3,"",81,236,,2010-10-24,,,true
man_200m,25390,1.2,ｼｮｰﾄｽﾌﾟﾘﾝﾄﾃﾞｭｱｽﾛﾝ,13,4,"",81,236,,2010-10-24,PB,,true
man_100m,10940,2,,13,7,"",60,239,,2010-11-06,PB,関カレ標準記録突破!!,true
man_100m,11010,"",,6,5,"",60,239,,2010-11-06,,,true
man_200m,23080,0.2,,1,2,"",59,239,,2010-11-06,,,true
man_100m,11140,1.5,,1,7,"",59,239,,2010-11-06,,,true
man_400m,51300,"",,"","","",116,239,,2010-11-06,PB,十種スコア756,true
man_100m,11410,1.6,,5,7,"",78,239,,2010-11-06,PB,,true
man_200m,23380,1.2,,4,6,"",69,239,,2010-11-06,,,true
man_200m,23620,0.7,,6,6,"",52,239,,2010-11-06,,,true
man_200m,23660,1.2,,4,3,"",52,239,,2010-11-06,,,true
man_100m,11720,2.2,,"","","",116,239,,2010-11-06,,十種スコア707,false
man_100m,11770,"",,3,5,"",52,239,,2010-11-06,,,true
man_100m,11810,1.9,,8,4,"",52,239,,2010-11-06,,,true
man_110mH,16050,0.8,,1,4,"",61,239,,2010-11-06,,,true
man_100m,11980,"",,3,6,"",79,239,,2010-11-06,PB,,true
man_100m,12000,1.2,,11,5,"",79,239,,2010-11-06,,,true
man_100m,12040,1.2,,11,6,"",80,239,,2010-11-06,,,true
man_100m,12170,"",,3,2,"",80,239,,2010-11-06,,,true
man_100m,12250,"",,1,2,"",63,239,,2010-11-06,,,true
man_100m,12260,2,,13,5,"",58,239,,2010-11-06,,,true
man_100m,12430,"",,5,2,"",58,239,,2010-11-06,,,true
man_110mH,19210,0.9,,"","","",116,239,,2010-11-06,,十種スコア414,true
man_100m,12690,1.2,,11,3,"",81,239,,2010-11-06,,,true
man_100m,12700,"",,3,7,"",81,239,,2010-11-06,,,true
man_110mH,20320,1,,3,2,"",58,239,,2010-11-06,,,true
man_400m,54850,"",記録会,7,5,"",79,247,b2,2011-03-30,PB,,true
man_200m,23070,2.2,記録会,3,"","",69,250,b3,2011-05-01,,,false
man_100m,11460,-1.3,記録会,3,"","",59,250,m2,2011-05-01,,,true
man_110mH,15740,0.1,決勝,2,2,5,61,251,m1,2011-05-14,,,true
man_400m,"","",予選,1,7,"",78,251,m1,2011-05-14,,,true
man_400m,50070,"",決勝,1,4,3,78,155,m1,2008-05-31,,,true
man_400m,50730,"",決勝,1,"",4,69,155,b3,2008-05-31,,,true
man_100m,11130,0.7,予選,1,4,1,59,155,m2,2008-05-31,,,true
man_100m,11140,0.7,決勝,1,3,5,59,155,m2,2008-05-31,,,true
man_400m,51320,"",予選,3,4,1,78,155,m1,2008-05-31,,,true
man_400m,51930,"",予選,1,5,2,69,155,b3,2008-05-31,,,true
man_110mH,15900,"",決勝,2,5,4,61,155,m1,2008-05-31,,,true
man_100m,11780,0.7,OP,3,7,1,119,155,b2,2008-05-31,,,true
man_100m,12080,0.7,OP,3,5,3,89,155,b1,2008-05-31,,,true
man_400m,54900,"",予選,2,7,4,80,155,b2,2008-05-31,,,true
man_100m,12430,0.7,OP,3,3,4,88,155,b1,2008-05-31,,,true
man_100m,12560,0.3,OP,4,1,3,90,155,b1,2008-05-31,,,true
man_200m,25420,"",予選,1,8,6,81,155,b2,2008-05-31,,,true
man_100m,12760,-0.1,予選,3,1,8,81,155,b2,2008-05-31,,,true
man_110mH,19690,"",決勝,2,7,5,88,155,b1,2008-05-31,,,true
man_100m,10980,0.5,記録会,1,6,3,59,254,m2,2011-06-25,,,true
man_400m,49040,"",記録会,3,6,2,78,254,m1,2011-06-25,PB,関カレ参加標準記録突破、電通大記録更新,true
man_400m,50990,"",記録会,3,8,5,69,254,b3,2011-06-25,,,true
man_100m,11250,1.4,記録会,10,7,1,60,254,m1,2011-06-25,,,true
man_400m,52810,"",記録会,6,3,1,90,254,b1,2011-06-25,,,true
man_100m,11790,-2,記録会,9,2,3,77,254,b1,2011-06-25,,,true
man_100m,11940,-2,記録会,9,5,4,89,254,b1,2011-06-25,,,true
man_100m,12100,-0.5,記録会,6,7,6,80,254,b2,2011-06-25,,,true
man_100m,12150,-2,記録会,9,6,5,73,254,b1,2011-06-25,,,true
man_100m,12150,-2,記録会,9,4,6,88,254,b1,2011-06-25,,,true
man_100m,12680,-0.5,記録会,6,2,7,81,254,b2,2011-06-25,,,true
man_100m,"","",記録会,5,7,"",61,254,m1,2011-06-25,,,true
man_110mH,"","",記録会,2,5,"",88,254,b1,2011-06-25,,,true
man_110mH,"","",記録会,1,6,"",61,254,m1,2011-06-25,,,true
man_400m,"","",記録会,6,2,"",119,254,b2,2011-06-25,,,true
man_200m,22570,1.4,記録会,1,3,5,59,254,m2,2011-06-25,,,true
man_200m,22810,0.7,記録会,2,3,4,78,254,m1,2011-06-25,,,true
man_200m,23430,1.1,記録会,3,5,5,69,254,b3,2011-06-25,,,true
man_200m,24440,0.5,記録会,5,3,3,80,254,b2,2011-06-25,,,true
man_200m,24660,0.6,記録会,8,6,2,89,254,b1,2011-06-25,,,true
man_200m,24730,0.6,記録会,8,5,3,88,254,b1,2011-06-25,,,true
man_200m,24790,0.5,記録会,5,5,4,79,254,b2,2011-06-25,PB,,true
man_200m,"","",記録会,6,3,"",81,254,b2,2011-06-25,,,true
man_200m,"","",記録会,8,7,"",76,254,b1,2011-06-25,,,true
man_200m,"","",記録会,8,8,"",77,254,b1,2011-06-25,,,true
man_400mH,"","",記録会,3,2,"",76,254,b1,2011-06-25,,,true
man_200m,23000,-0.5,記録会,12,1,4,78,117,m1,2007-03-30,,,true
man_100m,11130,0.9,記録会,24,4,4,60,117,m1,2007-03-30,,,true
man_400m,51240,"",記録会,9,5,2,69,117,b3,2007-03-30,,,true
man_400m,51890,"",記録会,5,3,2,90,117,b1,2007-03-30,,,true
man_400m,53100,"",記録会,5,1,3,80,117,b2,2007-03-30,,,true
man_100m,11710,1.2,記録会,13,3,3,61,117,m1,2007-03-30,,,true
man_200m,23820,"",記録会,5,6,1,77,117,b1,2007-03-30,,,true
man_100m,11900,0.2,記録会,11,6,6,89,117,b1,2007-03-30,,,true
man_110mH,16149,"",記録会,1,3,1,61,117,m1,2007-03-30,,,true
man_100m,12090,0.3,記録会,8,6,6,73,117,b1,2007-03-30,,,true
man_200m,24590,"",記録会,4,2,3,88,117,b1,2007-03-30,,,true
man_400m,56930,"",記録会,6,3,3,76,117,b1,2007-03-30,,,true
man_200m,"","",記録会,13,5,"",59,117,m2,2007-03-30,,,true
man_100m,"","",記録会,26,2,"",59,117,m2,2007-03-30,,,true
man_400m,"","",記録会,7,3,"",119,117,b2,2007-03-30,,,true
man_400m,"","",記録会,4,5,"",63,117,b4,2007-03-30,,,true
man_100m,11180,0.7,記録会,4,8,3,59,255,m2,2011-08-20,,,true
man_100m,11430,1.3,記録会,5,5,8,60,255,m1,2011-08-20,,,true
man_100m,10960,-0.2,決勝,1,4,2,59,256,m2,2011-09-02,,,true
man_100m,10980,"",準決勝,2,2,1,59,256,m2,2011-09-02,,,true
man_400m,50100,"",準決勝,2,7,3,69,256,b3,2011-09-02,PB,5傑更新,true
man_400m,50180,"",決勝,1,3,2,78,256,m1,2011-09-02,,,true
man_400m,50490,"",準決勝,3,5,1,78,256,m1,2011-09-02,,,true
man_400m,50790,"",決勝,1,2,5,69,256,b3,2011-09-02,,,true
man_400m,51040,"",予選,5,5,2,78,256,m1,2011-09-02,,,true
man_100m,11230,-0.9,予選,3,5,1,59,256,m2,2011-09-02,,,true
man_100m,11230,1.6,予選,4,5,1,60,256,m1,2011-09-02,,,true
man_110mH,15510,0.1,決勝,1,5,1,61,256,m1,2011-09-02,PB,5傑更新、優勝,true
man_400m,51750,"",予選,7,6,3,90,256,b1,2011-09-02,,,true
man_100m,11420,-1.7,準決勝,3,5,3,60,256,m1,2011-09-02,,,true
man_400m,52120,"",予選,3,5,2,69,256,b3,2011-09-02,,,true
man_400m,52250,"",準決勝,1,6,6,90,256,b1,2011-09-02,,,true
man_110mH,16180,-1.9,予選,3,5,1,61,256,m1,2011-09-02,,,true
man_100m,12050,-0.2,OP,3,6,3,73,256,b1,2011-09-02,,,true
man_100m,12070,-1.2,予選,6,4,4,89,256,b1,2011-09-02,,,true
man_100m,12400,"",OP,5,4,2,81,256,b2,2011-09-02,,,true
man_110mH,17970,-3,予選,"","",7,88,256,b1,2011-09-02,PB,5傑更新,true
man_200m,22420,-0.7,決勝,1,5,4,59,256,m2,2011-09-02,,,true
man_200m,22670,-0.7,決勝,1,2,7,60,256,m1,2011-09-02,,,true
man_200m,22910,-2.2,準決勝,2,4,3,60,256,m1,2011-09-02,,,true
man_200m,22960,-4,準決勝,1,7,1,59,256,m2,2011-09-02,,,true
man_200m,23510,-2.5,予選,2,5,1,60,256,m1,2011-09-02,,,true
man_400mH,57480,"",予選,2,4,2,61,256,m1,2011-09-02,,,true
man_400mH,57960,"",決勝,1,8,5,61,256,m1,2011-09-02,,,true
man_200m,23790,-4.4,予選,1,5,2,59,256,m2,2011-09-02,,,true
man_200m,24160,-2.3,予選,6,3,3,77,256,b1,2011-09-02,,,true
man_400mH,67090,"",予選,3,3,7,76,256,b1,2011-09-02,PB,5傑更新,true
man_400m,50730,"",予選,1,3,2,69,257,b3,2011-09-17,,,true
man_400m,50860,"",OP,2,5,2,119,257,b2,2011-09-17,,,true
man_400m,50950,"",準決勝,1,6,4,69,257,b3,2011-09-17,,,true
man_400m,51050,"",OP,4,4,1,60,257,m1,2011-09-17,,,true
man_400m,52200,"",OP,6,2,2,63,257,b4,2011-09-17,,,true
man_400m,52850,"",予選,8,7,6,90,257,b1,2011-09-17,,,true
man_400m,53840,"",予選,7,1,6,80,257,b2,2011-09-17,,,true
man_400m,56000,"",OP,3,8,6,76,257,b1,2011-09-17,,,true
woman_400m,62260,"",予選,3,3,5,75,257,b1,2011-09-17,,電通大記録更新,true
man_200m,22790,-1.9,準決勝,2,6,4,59,257,m2,2011-09-17,,,true
man_200m,22880,-3.3,予選,2,5,2,59,257,m2,2011-09-17,,,true
man_200m,23070,-2.2,予選,5,6,2,60,257,m1,2011-09-17,,,true
man_110mH,15610,-1.5,準決勝,2,5,3,61,257,m1,2011-09-17,,,true
man_110mH,15800,"",予選,2,6,1,61,257,m1,2011-09-17,,,true
man_200m,23580,-1,OP,8,4,2,69,257,b3,2011-09-17,,,true
man_110mH,15810,-1.4,決勝,1,8,7,61,257,m1,2011-09-17,,,true
man_200m,23900,-2,予選,6,8,7,77,257,b1,2011-09-17,,,true
man_200m,24230,-1.8,OP,5,7,4,80,257,b2,2011-09-17,,,true
man_200m,24430,-1,OP,8,1,5,89,257,b1,2011-09-17,,,true
man_200m,25000,-1.8,OP,1,1,6,73,257,b1,2011-09-17,,,true
man_200m,25430,-2,OP,3,1,6,76,257,b1,2011-09-17,,,true
man_200m,25620,-2.1,OP,4,8,7,81,257,b2,2011-09-17,,,true
man_200m,"","",OP,2,1,"",88,257,b1,2011-09-17,,,true
man_200m,"","",準決勝,1,7,"",60,257,m1,2011-09-17,,,true
man_110mH,"","",予選,4,8,"",88,257,b1,2011-09-17,,,true
man_100m,11270,-2.2,準決勝,2,3,5,59,257,m2,2011-09-17,,,true
man_100m,11370,-0.2,予選,1,5,3,60,257,m1,2011-09-17,,,true
man_100m,11390,-2.8,予選,7,5,1,59,257,m2,2011-09-17,,,true
man_100m,11470,-2.7,準決勝,3,1,5,60,257,m1,2011-09-17,,,true
man_100m,11980,-4.1,OP,4,2,2,77,257,b1,2011-09-17,,,true
man_100m,12280,-1.7,OP,9,7,5,89,257,b1,2011-09-17,,,true
man_100m,12290,-2.8,OP,5,7,3,79,257,b2,2011-09-17,,,true
man_100m,12410,-1.4,予選,6,8,7,73,257,b1,2011-09-17,,,true
man_400mH,66010,"",予選,4,1,5,76,257,b1,2011-09-17,,,true
man_100m,12960,-2.8,OP,5,8,6,81,257,b2,2011-09-17,,,true
man_100m,"","",OP,8,1,"",88,257,b1,2011-09-17,,,true
man_400m,54510,"",記録会,1,3,"",89,253,b1,2011-06-25,,,true
man_400m,55300,"",記録会,2,2,"",73,253,b1,2011-06-25,,,true
man_110mH,18050,"",記録会,1,4,"",88,253,b1,2011-06-25,,,true
man_200m,"","",記録会,1,3,"",77,253,b1,2011-06-25,,,true
man_200m,"","",記録会,10,5,"",88,253,b1,2011-06-25,,,true
man_400m,49760,"",記録会,2,4,4,78,259,m1,2011-10-29,,,true
man_200m,22650,1.9,記録会,2,6,3,78,259,m1,2011-10-29,,,true
man_200m,22790,1.9,記録会,2,8,4,69,259,b3,2011-10-29,,,true
man_400m,50670,"",記録会,2,8,7,69,259,b3,2011-10-29,,,true
man_200m,23050,-2,記録会,7,2,1,119,259,b2,2011-10-29,,,true
man_400m,51480,"",記録会,4,3,3,90,259,b1,2011-10-29,,,true
man_100m,11390,1.9,記録会,9,6,1,119,259,b2,2011-10-29,PB,,true
man_200m,23530,0.5,記録会,7,5,1,90,259,b1,2011-10-29,,,true
man_100m,11630,2.5,記録会,8,1,2,61,259,m1,2011-10-29,,,false
man_200m,23820,0.2,記録会,8,3,2,61,259,m1,2011-10-29,,,true
man_200m,23890,-0.4,記録会,12,5,1,88,259,b1,2011-10-29,,,true
man_400m,53720,"",記録会,5,2,7,80,259,b2,2011-10-29,,,true
man_100m,11950,1.2,記録会,13,5,"",88,259,b1,2011-10-29,,,true
man_200m,23960,0.9,記録会,11,2,1,73,259,b1,2011-10-29,,,true
man_100m,12030,1.2,記録会,12,2,2,73,259,b1,2011-10-29,,,true
man_200m,24020,0.4,記録会,5,8,5,80,259,b2,2011-10-29,,,true
man_200m,24190,0.9,記録会,11,3,4,73,259,b1,2011-10-29,,,true
man_100m,12230,1.4,記録会,5,3,5,118,259,b2,2011-10-29,,,true
man_100m,12250,-0.4,記録会,10,1,4,89,259,b1,2011-10-29,,,true
man_100m,12440,1.2,記録会,13,2,5,81,259,b2,2011-10-29,PB,,true
man_200m,25210,0.6,記録会,13,2,5,81,259,b2,2011-10-29,,,true
man_200m,"","",記録会,4,1,"",60,259,m1,2011-10-29,,,true
man_200m,"","",記録会,8,1,"",77,259,b1,2011-10-29,,,true
man_200m,"","",記録会,3,5,"",59,259,m2,2011-10-29,,,true
man_100m,"","",記録会,3,3,"",60,259,m1,2011-10-29,,,true
man_100m,"","",記録会,9,3,"",77,259,b1,2011-10-29,,,true
man_100m,"","",記録会,2,4,"",59,259,m2,2011-10-29,,,true
man_100m,"","",記録会,4,7,"",79,259,b2,2011-10-29,,,true
man_400mH,"","",記録会,1,"","",78,260,m1,2011-11-05,,,true
man_110mH,15910,"",記録会,2,2,2,61,260,m1,2011-11-05,,,true
man_100m,12020,"",記録会,17,2,2,80,260,b2,2011-11-05,,,true
man_100m,12080,"",記録会,19,2,2,88,260,b1,2011-11-05,,,true
man_400m,55580,"",記録会,8,1,1,76,260,b1,2011-11-05,,,true
man_110mH,17940,"",記録会,4,2,2,88,260,b1,2011-11-05,,,true
man_110mH,18200,"",記録会,1,5,5,88,260,b1,2011-11-05,,,true
man_100m,"","",記録会,14,"","",79,260,b2,2011-11-05,,,true
man_400m,50610,"",決勝,1,6,1,69,262,b3,2011-11-26,,,true
man_110mH,15220,0.2,決勝,1,5,1,61,262,m1,2011-11-26,PB,電通大記録更新,true
man_400m,50960,"",予選,1,6,1,90,262,b1,2011-11-26,PB,,true
man_100m,11150,0.5,決勝,1,3,2,59,262,m2,2011-11-26,,,true
man_400m,51620,"",決勝,1,3,3,90,262,b1,2011-11-26,,,true
man_100m,11400,"",予選,4,5,1,59,262,m2,2011-11-26,,,true
man_400m,52160,"",予選,3,5,1,69,262,b3,2011-11-26,,,true
man_400mH,56170,"",決勝,1,3,1,61,262,m1,2011-11-26,PB,5傑更新,true
man_100m,11750,0.4,予選,2,7,3,77,262,b1,2011-11-26,,,true
man_200m,24030,1.8,予選,3,3,4,73,262,b1,2011-11-26,,,true
man_110mH,17760,0.2,決勝,1,2,4,88,262,b1,2011-11-26,PB,5傑更新,true
man_100m,12600,"",OP,3,4,3,81,262,b2,2011-11-26,,,true
man_200m,"","",予選,1,5,"",59,262,m2,2011-11-26,,,true
man_100m,12390,"",記録会,16,6,4,88,268,b1,2012-03-26,,,true
man_200m,24380,"",記録会,4,1,2,88,268,b1,2012-03-26,,,true
man_110mH,17670,"",記録会,1,5,2,88,268,b1,2012-03-26,,,true
man_100m,11700,1.3,記録会,1,6,1,80,269,b3,2012-04-07,,,true
man_100m,12070,1.3,記録会,2,2,3,89,269,b2,2012-04-07,,,true
man_400m,52670,"",記録会,2,1,1,80,269,b3,2012-04-07,,,true
man_400m,53700,"",記録会,2,5,3,77,269,b2,2012-04-07,,,true
man_400m,51180,"",記録会,3,3,2,60,269,m2,2012-04-07,,,true
man_400m,51060,"",記録会,6,5,3,78,269,m2,2012-04-07,,,true
man_110mH,15590,0.1,記録会,2,4,2,61,269,m2,2012-04-07,,,true
man_100m,11690,-0.8,記録会,13,3,4,77,271,b2,2012-04-28,,,true
man_100m,11800,0.5,記録会,17,2,4,89,271,b2,2012-04-28,,,true
man_100m,11690,0.5,記録会,17,3,6,61,271,m2,2012-04-28,PB,,true
man_100m,12090,-0.4,記録会,20,2,4,76,271,b2,2012-04-28,,,true
man_100m,12180,-0.4,記録会,20,5,6,73,271,b2,2012-04-28,,,true
man_100m,12550,0.3,記録会,21,6,6,81,271,b3,2012-04-28,,,true
man_100m,11490,0.1,記録会,"","","",77,271,b2,2012-04-28,,2次レース,true
man_100m,11760,0.2,記録会,"","","",89,271,b2,2012-04-28,,,true
man_100m,12100,-0.4,記録会,"","","",76,271,b2,2012-04-28,,,true
man_400m,50830,"",記録会,5,2,4,69,271,b4,2012-04-28,,,true
man_400m,50630,"",記録会,6,3,2,119,271,b3,2012-04-28,PB,,true
man_400m,51720,"",記録会,6,8,5,90,271,b2,2012-04-28,,,true
man_400m,52590,"",記録会,8,8,5,80,271,b3,2012-04-28,PB,,true
man_400m,55100,"",記録会,10,8,7,76,271,b2,2012-04-28,,,true
man_110mH,15590,-0.7,記録会,3,4,3,61,271,m2,2012-04-28,,,true
man_110mH,17480,1.3,記録会,4,6,7,88,271,b2,2012-04-28,PB,,true
man_110mH,15530,"",記録会,"","","",61,271,m2,2012-04-28,,2次レース,true
man_200m,"","",記録会,6,5,"",60,271,m2,2012-04-28,DNS,,true
man_200m,"","",記録会,9,3,"",77,271,b2,2012-04-28,DNS,,true
man_200m,23830,1.1,記録会,10,2,4,89,271,b2,2012-04-28,,,true
man_200m,23740,1.3,記録会,11,7,5,88,271,b2,2012-04-28,,,true
man_200m,23760,-1.1,記録会,"","","",88,273,b2,2012-05-05,PB,,true
man_110mH,17290,-0.9,記録会,"","","",88,273,b2,2012-05-05,,,true
man_400m,"","",予選,3,4,"",120,274,b1,2012-05-12,DNS,,true
man_400m,50990,"",決勝,"",8,"",78,274,m2,2012-05-12,,,true
man_110mH,15080,0.9,決勝,2,1,2,61,274,m2,2012-05-12,PB,,true
man_100m,11880,"",予選,2,3,6,89,275,b2,2012-06-02,,,true
man_100m,11290,1.1,予選,3,3,3,60,275,m2,2012-06-02,,,true
man_100m,11440,1.3,予選,4,3,3,77,275,b2,2012-06-02,,,true
man_100m,11930,1,OP,2,8,6,80,275,b3,2012-06-02,,,true
man_100m,11770,0.5,OP,4,3,1,88,275,b2,2012-06-02,,,true
man_100m,"","",OP,4,5,"",120,275,b1,2012-06-02,DNS,,true
man_100m,12070,0.5,OP,4,6,5,82,275,b1,2012-06-02,,,true
man_100m,11940,0.5,OP,4,7,2,83,275,b1,2012-06-02,,,true
man_100m,11990,0.5,OP,4,8,4,73,275,b2,2012-06-02,,,true
man_100m,11830,1.1,OP,5,3,2,76,275,b2,2012-06-02,,,true
man_100m,12380,1.1,OP,5,4,4,81,275,b3,2012-06-02,,,true
man_200m,24170,-1.1,予選,1,7,7,73,275,b2,2012-06-02,,,true
man_200m,23540,1.1,予選,2,1,3,80,275,b3,2012-06-02,,,true
man_200m,22550,-1.5,予選,3,6,3,60,275,m2,2012-06-02,,,true
man_200m,22980,-0.9,決勝,"",2,6,60,275,m2,2012-06-02,,,true
man_400m,50820,"",予選,2,3,2,119,275,b3,2012-06-02,,,true
man_400m,51220,"",予選,3,5,3,90,275,b2,2012-06-02,,,true
man_400m,50510,"",予選,4,4,1,69,275,b4,2012-06-02,,,true
man_400m,50420,"",決勝,"",1,4,119,275,b3,2012-06-02,,,true
man_400m,50190,"",決勝,"",3,3,69,275,b4,2012-06-02,,,true
man_110mH,15440,"",予選,1,7,2,61,275,m2,2012-06-02,,,true
man_110mH,17110,"",予選,2,2,3,88,275,b2,2012-06-02,,,true
man_400mH,55590,"",予選,1,6,2,61,275,m2,2012-06-02,,,true
woman_100m,13520,2.1,予選,1,2,4,85,275,b1,2012-06-02,,,false
woman_100m,13910,-0.4,決勝,"",2,7,85,275,b1,2012-06-02,,,true
woman_400m,"","",予選,1,3,"",75,275,b2,2012-06-02,DNS,,true
man_100m,11250,0.4,予選,1,5,3,60,276,m2,2012-06-16,,,true
man_100m,11620,0.1,予選,3,7,3,77,276,b2,2012-06-16,,,true
man_100m,11310,0.7,決勝,1,5,"",60,276,m2,2012-06-16,,,true
man_100m,"","",OP,1,6,"",119,276,b3,2012-06-16,,,true
man_100m,11750,0.6,OP,2,2,1,90,276,b2,2012-06-16,PB,,true
man_100m,"","",OP,2,3,"",80,276,b3,2012-06-16,DNS,,true
man_100m,11890,0.6,OP,2,5,3,89,276,b2,2012-06-16,,,true
man_100m,12000,0.6,OP,3,5,3,88,276,b2,2012-06-16,,,true
man_100m,11670,0.4,OP,4,2,1,120,276,b1,2012-06-16,,,true
man_100m,12180,0.4,OP,4,3,6,82,276,b1,2012-06-16,,,true
man_100m,12020,0.4,OP,4,4,3,83,276,b1,2012-06-16,,,true
man_100m,12050,0.4,OP,4,6,4,73,276,b2,2012-06-16,,,true
man_100m,12070,0.4,OP,4,7,5,76,276,b2,2012-06-16,PB,,true
man_100m,12510,0.4,OP,5,1,3,81,276,b3,2012-06-16,PB,,true
man_200m,22670,0.6,予選,1,5,1,60,276,m2,2012-06-16,,,true
man_200m,22630,0.7,予選,2,6,1,119,276,b3,2012-06-16,PB,,true
man_200m,22620,"",決勝,1,3,"",60,276,m2,2012-06-16,,,true
man_200m,22610,"",決勝,1,5,"",119,276,b3,2012-06-16,,,true
man_400m,51380,"",予選,2,5,3,78,276,m2,2012-06-16,,,true
man_400m,52660,"",予選,3,5,1,69,276,b4,2012-06-16,,,true
man_400m,50170,"",決勝,1,1,"",78,276,m2,2012-06-16,,,true
man_400m,50180,"",決勝,1,7,"",69,276,b4,2012-06-16,PB,,true
man_110mH,15290,"",予選,1,5,1,61,276,m2,2012-06-16,PB,,true
man_110mH,16710,"",予選,2,5,6,88,276,b2,2012-06-16,PB,,true
man_400mH,55900,"",予選,2,3,2,61,276,m2,2012-06-16,,,true
woman_100m,13460,0.5,決勝,2,3,3,85,276,b1,2012-06-16,,,true
man_100m,12510,"",記録会,"","","",81,138,b3,2007-11-11,,,true
man_100m,11840,0.2,記録会,"","","",82,138,b1,2007-11-11,PB,,true
man_100m,12240,"",記録会,"","","",73,138,b2,2007-11-11,,,true
man_100m,11740,"",記録会,"","","",79,138,b3,2007-11-11,PB,,true
man_100m,12030,"",記録会,"","","",76,138,b2,2007-11-11,,,true
man_100m,11910,-0.1,記録会,"","","",89,138,b2,2007-11-11,,,true
man_200m,24650,"",記録会,"","","",82,138,b1,2007-11-11,,,true
man_200m,23810,"",記録会,"","","",88,138,b2,2007-11-11,,,true
man_200m,23890,"",記録会,"","","",80,138,b3,2007-11-11,,,true
man_200m,22510,"",記録会,"","","",60,138,m1,2007-11-11,PB,5傑更新,true
man_200m,23030,"",記録会,"","","",77,138,b2,2007-11-11,,,true
man_400m,53060,"",記録会,"","","",83,138,b1,2007-11-11,,,true
man_400m,51370,"",記録会,"","","",90,138,b2,2007-11-11,,,true
